2016-01-19 03:05:54,656 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (,x=288,y=319)

2016-01-19 03:06:31,898 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (1,x=258,y=397)

2016-01-19 03:06:36,886 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (3,x=309,y=332)

2016-01-19 03:06:37,821 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (1,x=309,y=332)

2016-01-19 03:06:38,321 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (2,x=309,y=332)

2016-01-19 03:06:40,190 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (5,x=310,y=328)

2016-01-19 03:06:40,707 DEBUG [default] [generalzero@unknown-host] [void Mouse::doEvent(SDL_Event&)] [Input/mouse.cpp:20] Mouse Click (4,x=310,y=328)

2016-01-19 03:50:09,040 INFO  [default] Mouse Move (x=396,y=292)

2016-01-19 03:50:09,323 INFO  [default] Mouse Move (x=395,y=292)

2016-01-19 03:50:09,340 INFO  [default] Mouse Move (x=394,y=292)

2016-01-19 03:50:09,340 INFO  [default] Mouse Move (x=393,y=292)

2016-01-19 03:50:09,340 INFO  [default] Mouse Move (x=393,y=293)

2016-01-19 03:50:09,340 INFO  [default] Mouse Move (x=392,y=293)

2016-01-19 03:50:09,357 INFO  [default] Mouse Move (x=391,y=293)

2016-01-19 03:50:09,357 INFO  [default] Mouse Move (x=390,y=293)

2016-01-19 03:50:09,357 INFO  [default] Mouse Move (x=390,y=294)

2016-01-19 03:50:09,357 INFO  [default] Mouse Move (x=389,y=294)

2016-01-19 03:50:09,357 INFO  [default] Mouse Move (x=388,y=294)

2016-01-19 03:50:09,374 INFO  [default] Mouse Move (x=387,y=294)

2016-01-19 03:50:09,374 INFO  [default] Mouse Move (x=387,y=295)

2016-01-19 03:50:09,374 INFO  [default] Mouse Move (x=386,y=295)

2016-01-19 03:50:09,375 INFO  [default] Mouse Move (x=385,y=295)

2016-01-19 03:50:09,391 INFO  [default] Mouse Move (x=384,y=295)

2016-01-19 03:50:10,258 INFO  [default] Mouse Move (x=384,y=296)

2016-01-19 03:50:10,275 INFO  [default] Mouse Move (x=384,y=297)

2016-01-19 03:50:10,275 INFO  [default] Mouse Move (x=384,y=298)

2016-01-19 03:50:10,276 INFO  [default] Mouse Move (x=383,y=298)

2016-01-19 03:50:10,292 INFO  [default] Mouse Move (x=383,y=299)

2016-01-19 03:50:10,309 INFO  [default] Mouse Move (x=383,y=300)

2016-01-19 03:50:10,359 INFO  [default] Mouse Move (x=383,y=301)

2016-01-19 03:50:10,708 INFO  [default] Mouse Move (x=382,y=301)

2016-01-19 03:50:11,893 INFO  [default] Mouse Click (1,x=382,y=301)

2016-01-19 03:50:11,944 INFO  [default] Mouse UP (1,x=382,y=301)

2016-01-19 03:50:13,545 INFO  [default] Mouse Click (2,x=382,y=301)

2016-01-19 03:50:13,812 INFO  [default] Mouse UP (2,x=382,y=301)

2016-01-19 03:50:14,262 INFO  [default] Mouse Wheel (x=0,y=1)

2016-01-19 03:50:14,880 INFO  [default] Mouse Wheel (x=0,y=1)

2016-01-19 03:50:15,230 INFO  [default] Mouse Wheel (x=0,y=1)

2016-01-19 03:50:15,430 INFO  [default] Mouse Wheel (x=0,y=1)

2016-01-19 03:50:15,614 INFO  [default] Mouse Wheel (x=0,y=-1)

2016-01-19 03:50:15,647 INFO  [default] Mouse Wheel (x=0,y=-1)

2016-01-19 03:50:15,665 INFO  [default] Mouse Wheel (x=0,y=-1)

2016-01-19 03:50:15,681 INFO  [default] Mouse Wheel (x=0,y=-1)

2016-01-19 03:50:15,715 INFO  [default] Mouse Wheel (x=0,y=-1)

2016-01-19 03:50:16,198 INFO  [default] Mouse Wheel (x=0,y=1)

2016-01-19 03:50:16,214 INFO  [default] Mouse Wheel (x=0,y=1)

2016-01-19 03:50:16,215 INFO  [default] Mouse Wheel (x=0,y=1)

2016-01-19 03:50:16,231 INFO  [default] Mouse Wheel (x=0,y=1)

2016-01-19 03:50:16,682 INFO  [default] Mouse Wheel (x=0,y=-1)

2016-01-19 03:50:16,699 INFO  [default] Mouse Wheel (x=0,y=-1)

2016-01-19 03:50:16,733 INFO  [default] Mouse Wheel (x=0,y=-1)

2016-01-19 03:50:16,749 INFO  [default] Mouse Wheel (x=0,y=-1)

2016-01-19 03:50:16,783 INFO  [default] Mouse Wheel (x=0,y=-1)

2016-01-19 03:50:17,299 INFO  [default] Mouse Click (3,x=382,y=301)

2016-01-19 03:50:17,350 INFO  [default] Mouse UP (3,x=382,y=301)

2016-01-19 03:50:18,901 INFO  [default] Mouse Click (3,x=382,y=301)

2016-01-19 03:50:20,085 INFO  [default] Mouse Move (x=383,y=301)

2016-01-19 03:50:20,085 INFO  [default] Mouse Move (x=384,y=300)

2016-01-19 03:50:20,085 INFO  [default] Mouse Move (x=385,y=300)

2016-01-19 03:50:20,102 INFO  [default] Mouse Move (x=386,y=300)

2016-01-19 03:50:20,102 INFO  [default] Mouse Move (x=387,y=300)

2016-01-19 03:50:20,119 INFO  [default] Mouse Move (x=388,y=300)

2016-01-19 03:50:20,136 INFO  [default] Mouse Move (x=389,y=300)

2016-01-19 03:50:20,170 INFO  [default] Mouse Move (x=389,y=299)

2016-01-19 03:50:21,020 INFO  [default] Mouse UP (3,x=389,y=299)

2016-01-19 03:50:22,188 INFO  [default] Mouse Move (x=390,y=299)

2016-01-19 03:50:22,205 INFO  [default] Mouse Move (x=391,y=299)

2016-01-19 03:50:22,205 INFO  [default] Mouse Move (x=392,y=299)

2016-01-19 03:50:22,205 INFO  [default] Mouse Move (x=392,y=298)

2016-01-19 03:50:22,205 INFO  [default] Mouse Move (x=394,y=298)

2016-01-19 03:50:22,205 INFO  [default] Mouse Move (x=396,y=296)

2016-01-19 03:50:22,205 INFO  [default] Mouse Move (x=397,y=296)

2016-01-19 03:50:22,205 INFO  [default] Mouse Move (x=399,y=296)

2016-01-19 03:50:22,205 INFO  [default] Mouse Move (x=401,y=294)

2016-01-19 03:50:22,221 INFO  [default] Mouse Move (x=403,y=294)

2016-01-19 03:50:22,221 INFO  [default] Mouse Move (x=404,y=293)

2016-01-19 03:50:22,221 INFO  [default] Mouse Move (x=407,y=291)

2016-01-19 03:50:22,221 INFO  [default] Mouse Move (x=409,y=289)

2016-01-19 03:50:22,222 INFO  [default] Mouse Move (x=411,y=289)

2016-01-19 03:50:22,222 INFO  [default] Mouse Move (x=413,y=287)

2016-01-19 03:50:22,222 INFO  [default] Mouse Move (x=415,y=285)

2016-01-19 03:50:22,222 INFO  [default] Mouse Move (x=417,y=285)

2016-01-19 03:50:22,222 INFO  [default] Mouse Move (x=420,y=283)

2016-01-19 03:50:22,222 INFO  [default] Mouse Move (x=422,y=281)

2016-01-19 03:50:22,222 INFO  [default] Mouse Move (x=424,y=281)

2016-01-19 03:50:22,222 INFO  [default] Mouse Move (x=426,y=279)

2016-01-19 03:50:22,222 INFO  [default] Mouse Move (x=428,y=279)

2016-01-19 03:50:22,239 INFO  [default] Mouse Move (x=430,y=277)

2016-01-19 03:50:22,239 INFO  [default] Mouse Move (x=432,y=277)

2016-01-19 03:50:22,239 INFO  [default] Mouse Move (x=434,y=277)

2016-01-19 03:50:22,239 INFO  [default] Mouse Move (x=436,y=275)

2016-01-19 03:50:22,239 INFO  [default] Mouse Move (x=438,y=275)

2016-01-19 03:50:22,239 INFO  [default] Mouse Move (x=440,y=273)

